0.574583828	0.006582344	0.006582344
0.563337028	0.006552871	0.006552871
0.552090287	0.006520942	0.006520942
0.540843487	0.006486556	0.006486556
0.529596746	0.006449715	0.006449715
0.518350005	0.006410417	0.006410417
0.507103205	0.006368663	0.006368663
0.495856464	0.006324453	0.006324453
0.484609693	0.006277787	0.006277787
0.473362923	0.006228665	0.006228665
0.462116182	0.006177086	0.006177086
0.450869411	0.006123052	0.006123052
0.439622641	0.006066561	0.006066561
0.42837587	0.006007615	0.006007615
0.417129129	0.005946212	0.005946212
0.405882359	0.005882353	0.005882353
